Day,Time (PST),Temp,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Conditions
8/8/2017,2:53 AM,   72.0 °F ,   64.9 °F ,78%,   29.91 in ,   10.0 mi ,NW,   3.5 mph ,Overcast
8/8/2017,3:53 AM,   72.0 °F ,   64.9 °F ,78%,   29.91 in ,   9.0 mi ,Variable,   3.5 mph ,Overcast
8/8/2017,4:38 AM,   71.1 °F ,   64.9 °F ,81%,   29.92 in ,   9.0 mi ,North,   3.5 mph ,Overcast
8/8/2017,4:53 AM,   71.1 °F ,   64.9 °F ,81%,   29.91 in ,   8.0 mi ,NW,   4.6 mph ,Overcast
8/8/2017,5:53 AM,   71.1 °F ,   64.9 °F ,81%,   29.91 in ,   8.0 mi ,Calm,Calm,Overcast
8/8/2017,6:53 AM,   71.1 °F ,   64.9 °F ,81%,   29.93 in ,   7.0 mi ,Variable,   3.5 mph ,Overcast
8/8/2017,7:53 AM,   71.1 °F ,   64.9 °F ,81%,   29.93 in ,   7.0 mi ,Calm,Calm,Overcast
8/8/2017,8:53 AM,   73.0 °F ,   64.9 °F ,76%,   29.93 in ,   7.0 mi ,NNW,   6.9 mph ,Overcast
8/8/2017,9:53 AM,   75.0 °F ,   64.9 °F ,71%,   29.94 in ,   8.0 mi ,Variable,   4.6 mph ,Mostly Cloudy
8/8/2017,10:22 AM,   75.9 °F ,   64.9 °F ,69%,   29.94 in ,   9.0 mi ,NW,   4.6 mph ,Partly Cloudy
8/8/2017,10:53 AM,   79.0 °F ,   64.9 °F ,62%,   29.92 in ,   10.0 mi ,WNW,   5.8 mph ,Clear
8/8/2017,11:53 AM,   82.0 °F ,   64.9 °F ,56%,   29.91 in ,   10.0 mi ,Variable,   5.8 mph ,Clear
8/8/2017,12:53 PM,   82.9 °F ,   64.0 °F ,53%,   29.90 in ,   10.0 mi ,WNW,   9.2 mph ,Clear
8/8/2017,1:53 PM,   82.9 °F ,   63.0 °F ,51%,   29.89 in ,   10.0 mi ,WNW,   9.2 mph ,Clear
8/8/2017,2:53 PM,   82.0 °F ,   63.0 °F ,52%,   29.88 in ,   10.0 mi ,WNW,   11.5 mph ,Clear
8/8/2017,3:53 PM,   81.0 °F ,   62.1 °F ,52%,   29.87 in ,   10.0 mi ,West,   10.4 mph ,Clear
8/8/2017,4:53 PM,   79.0 °F ,   62.1 °F ,56%,   29.86 in ,   10.0 mi ,West,   8.1 mph ,Clear
8/8/2017,5:53 PM,   78.1 °F ,   62.1 °F ,58%,   29.86 in ,   10.0 mi ,NW,   6.9 mph ,Clear
8/8/2017,6:53 PM,   75.9 °F ,   62.1 °F ,62%,   29.86 in ,   10.0 mi ,NW,   8.1 mph ,Clear
8/8/2017,7:53 PM,   73.0 °F ,   63.0 °F ,71%,   29.87 in ,   9.0 mi ,WNW,   6.9 mph ,Clear
8/8/2017,8:53 PM,   72.0 °F ,   64.0 °F ,76%,   29.88 in ,   9.0 mi ,NW,   5.8 mph ,Clear
8/8/2017,9:53 PM,   71.1 °F ,   64.0 °F ,78%,   29.88 in ,   9.0 mi ,NNW,   4.6 mph ,Clear
8/8/2017,10:53 PM,   71.1 °F ,   64.0 °F ,78%,   29.89 in ,   8.0 mi ,NW,   5.8 mph ,Clear
8/8/2017,11:21 PM,   71.1 °F ,   64.9 °F ,81%,   29.90 in ,   8.0 mi ,NNW,   4.6 mph ,Scattered Clouds
8/8/2017,11:30 PM,   71.1 °F ,   64.9 °F ,81%,   29.90 in ,   8.0 mi ,NNW,   5.8 mph ,Mostly Cloudy
8/8/2017,11:53 PM,   71.1 °F ,   64.9 °F ,81%,   29.89 in ,   8.0 mi ,NNW,   5.8 mph ,Overcast
8/9/2017,12:34 AM,   71.1 °F ,   64.0 °F ,78%,   29.91 in ,   8.0 mi ,NNW,   5.8 mph ,Scattered Clouds
8/9/2017,12:51 AM,   69.8 °F ,   64.4 °F ,83%,   29.91 in ,   8.0 mi ,North,   4.6 mph ,Mostly Cloudy
8/9/2017,12:53 AM,   70.0 °F ,   64.0 °F ,81%,   29.90 in ,   8.0 mi ,North,   4.6 mph ,Mostly Cloudy
8/9/2017,1:46 AM,   70.0 °F ,   64.0 °F ,81%,   29.91 in ,   8.0 mi ,North,   4.6 mph ,Partly Cloudy
8/9/2017,1:53 AM,   70.0 °F ,   64.0 °F ,81%,   29.89 in ,   8.0 mi ,North,   3.5 mph ,Partly Cloudy
8/9/2017,2:19 AM,   70.0 °F ,   64.0 °F ,81%,   29.91 in ,   8.0 mi ,NW,   4.6 mph ,Mostly Cloudy
8/9/2017,2:53 AM,   70.0 °F ,   64.0 °F ,81%,   29.89 in ,   8.0 mi ,North,   3.5 mph ,Overcast
8/9/2017,3:53 AM,   70.0 °F ,   63.0 °F ,78%,   29.88 in ,   7.0 mi ,NW,   4.6 mph ,Overcast
8/9/2017,4:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.88 in ,   8.0 mi ,Variable,   3.5 mph ,Overcast
8/9/2017,5:53 AM,   70.0 °F ,   63.0 °F ,78%,   29.88 in ,   7.0 mi ,West,   3.5 mph ,Overcast
8/9/2017,6:53 AM,   70.0 °F ,   63.0 °F ,78%,   29.90 in ,   7.0 mi ,WNW,   3.5 mph ,Overcast
8/9/2017,7:02 AM,   70.0 °F ,   63.0 °F ,78%,   29.91 in ,   6.0 mi ,WNW,   4.6 mph ,Haze
8/9/2017,7:53 AM,   70.0 °F ,   63.0 °F ,78%,   29.91 in ,   7.0 mi ,Calm,Calm,Overcast
8/9/2017,8:53 AM,   73.9 °F ,   63.0 °F ,68%,   29.92 in ,   8.0 mi ,North,   3.5 mph ,Mostly Cloudy
8/9/2017,9:22 AM,   75.0 °F ,   63.0 °F ,66%,   29.94 in ,   8.0 mi ,Calm,Calm,Scattered Clouds
8/9/2017,9:53 AM,   75.9 °F ,   62.1 °F ,62%,   29.93 in ,   9.0 mi ,Variable,   3.5 mph ,Clear
8/9/2017,10:53 AM,   80.1 °F ,   63.0 °F ,56%,   29.93 in ,   10.0 mi ,West,   6.9 mph ,Clear
8/9/2017,11:53 AM,   82.0 °F ,   62.1 °F ,51%,   29.92 in ,   10.0 mi ,West,   10.4 mph ,Clear
8/9/2017,12:53 PM,   82.9 °F ,   62.1 °F ,49%,   29.91 in ,   10.0 mi ,WSW,   10.4 mph ,Clear
8/9/2017,1:53 PM,   82.0 °F ,   62.1 °F ,51%,   29.91 in ,   10.0 mi ,West,   10.4 mph ,Clear
8/9/2017,2:53 PM,   81.0 °F ,   62.1 °F ,52%,   29.90 in ,   10.0 mi ,NW,   9.2 mph ,Clear
8/9/2017,3:53 PM,   80.1 °F ,   62.1 °F ,54%,   29.89 in ,   10.0 mi ,WNW,   8.1 mph ,Clear
8/9/2017,4:53 PM,   81.0 °F ,   61.0 °F ,50%,   29.88 in ,   10.0 mi ,West,   9.2 mph ,Clear
8/9/2017,5:53 PM,   78.1 °F ,   62.1 °F ,58%,   29.87 in ,   10.0 mi ,WNW,   8.1 mph ,Clear
8/9/2017,6:53 PM,   75.0 °F ,   62.1 °F ,64%,   29.87 in ,   10.0 mi ,WNW,   6.9 mph ,Clear
8/9/2017,7:53 PM,   72.0 °F ,   62.1 °F ,71%,   29.88 in ,   10.0 mi ,WNW,   5.8 mph ,Clear
8/9/2017,8:53 PM,   71.1 °F ,   63.0 °F ,75%,   29.90 in ,   10.0 mi ,NW,   5.8 mph ,Clear
8/9/2017,9:53 PM,   70.0 °F ,   63.0 °F ,78%,   29.90 in ,   10.0 mi ,NW,   5.8 mph ,Clear
8/9/2017,10:53 PM,   69.1 °F ,   63.0 °F ,81%,   29.91 in ,   9.0 mi ,Calm,Calm,Clear
8/9/2017,11:53 PM,   69.1 °F ,   63.0 °F ,81%,   29.90 in ,   9.0 mi ,West,   3.5 mph ,Clear
8/10/2017,12:50 AM,   69.8 °F ,   64.4 °F ,83%,   29.91 in ,   8.0 mi ,NW,   6.9 mph ,Scattered Clouds
8/10/2017,12:53 AM,   68.0 °F ,   64.0 °F ,87%,   29.89 in ,   8.0 mi ,WNW,   5.8 mph ,Scattered Clouds
8/10/2017,1:02 AM,   68.0 °F ,   64.0 °F ,87%,   29.91 in ,   7.0 mi ,NW,   4.6 mph ,Mostly Cloudy
8/10/2017,1:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.90 in ,   8.0 mi ,Calm,Calm,Overcast
8/10/2017,2:53 AM,   70.0 °F ,   63.0 °F ,78%,   29.90 in ,   8.0 mi ,Calm,Calm,Overcast
8/10/2017,3:11 AM,   69.1 °F ,   63.0 °F ,81%,   29.91 in ,   9.0 mi ,West,   3.5 mph ,Scattered Clouds
8/10/2017,3:43 AM,   68.0 °F ,   63.0 °F ,84%,   29.91 in ,   7.0 mi ,Calm,Calm,Mostly Cloudy
8/10/2017,3:53 AM,   68.0 °F ,   63.0 °F ,84%,   29.90 in ,   7.0 mi ,Calm,Calm,Overcast
8/10/2017,4:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.89 in ,   7.0 mi ,Calm,Calm,Overcast
8/10/2017,5:53 AM,   70.0 °F ,   63.0 °F ,78%,   29.90 in ,   8.0 mi ,Calm,Calm,Overcast
8/10/2017,6:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.91 in ,   6.0 mi ,NNW,   4.6 mph ,Haze
8/10/2017,7:53 AM,   70.0 °F ,   63.0 °F ,78%,   29.93 in ,   6.0 mi ,Calm,Calm,Haze
8/10/2017,8:34 AM,   72.0 °F ,   63.0 °F ,73%,   29.94 in ,   6.0 mi ,Calm,Calm,Haze
8/10/2017,8:53 AM,   73.0 °F ,   63.0 °F ,71%,   29.93 in ,   7.0 mi ,Variable,   3.5 mph ,Scattered Clouds
8/10/2017,9:53 AM,   78.1 °F ,   63.0 °F ,60%,   29.91 in ,   8.0 mi ,West,   6.9 mph ,Partly Cloudy
8/10/2017,10:53 AM,   81.0 °F ,   64.0 °F ,56%,   29.92 in ,   10.0 mi ,WSW,   8.1 mph ,Clear
8/10/2017,11:53 AM,   81.0 °F ,   64.0 °F ,56%,   29.92 in ,   10.0 mi ,WSW,   10.4 mph ,Clear
8/10/2017,12:53 PM,   80.1 °F ,   64.0 °F ,58%,   29.92 in ,   10.0 mi ,WSW,   10.4 mph ,Clear
8/10/2017,1:53 PM,   81.0 °F ,   63.0 °F ,54%,   29.91 in ,   10.0 mi ,WSW,   8.1 mph ,Clear
8/10/2017,2:53 PM,   80.1 °F ,   63.0 °F ,56%,   29.91 in ,   10.0 mi ,SW,   10.4 mph ,Clear
8/10/2017,3:53 PM,   79.0 °F ,   62.1 °F ,56%,   29.89 in ,   10.0 mi ,WSW,   10.4 mph ,Clear
8/10/2017,4:53 PM,   79.0 °F ,   62.1 °F ,56%,   29.88 in ,   10.0 mi ,West,   6.9 mph ,Clear
8/10/2017,5:53 PM,   75.9 °F ,   62.1 °F ,62%,   29.87 in ,   10.0 mi ,WSW,   8.1 mph ,Clear
8/10/2017,6:53 PM,   73.0 °F ,   62.1 °F ,68%,   29.87 in ,   10.0 mi ,SW,   8.1 mph ,Clear
8/10/2017,7:53 PM,   71.1 °F ,   62.1 °F ,73%,   29.88 in ,   9.0 mi ,SW,   5.8 mph ,Clear
8/10/2017,8:53 PM,   70.0 °F ,   62.1 °F ,76%,   29.89 in ,   9.0 mi ,WSW,   4.6 mph ,Clear
8/10/2017,9:53 PM,   70.0 °F ,   62.1 °F ,76%,   29.91 in ,   9.0 mi ,SW,   3.5 mph ,Clear
8/10/2017,10:53 PM,   69.1 °F ,   62.1 °F ,78%,   29.91 in ,   9.0 mi ,West,   4.6 mph ,Clear
8/10/2017,11:53 PM,   69.1 °F ,   63.0 °F ,81%,   29.91 in ,   9.0 mi ,NNW,   5.8 mph ,Clear
8/11/2017,12:24 AM,   69.1 °F ,   63.0 °F ,81%,   29.91 in ,   9.0 mi ,NW,   5.8 mph ,Partly Cloudy
8/11/2017,12:53 AM,   68.0 °F ,   63.0 °F ,84%,   29.89 in ,   8.0 mi ,NNW,   5.8 mph ,Mostly Cloudy
8/11/2017,1:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.89 in ,   8.0 mi ,NW,   3.5 mph ,Overcast
8/11/2017,2:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.88 in ,   7.0 mi ,NNW,   4.6 mph ,Overcast
8/11/2017,3:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.88 in ,   7.0 mi ,Calm,Calm,Overcast
8/11/2017,4:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.88 in ,   7.0 mi ,Calm,Calm,Overcast
8/11/2017,5:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.88 in ,   7.0 mi ,NNE,   3.5 mph ,Overcast
8/11/2017,6:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.89 in ,   5.0 mi ,Calm,Calm,Haze
8/11/2017,7:53 AM,   71.1 °F ,   63.0 °F ,75%,   29.90 in ,   5.0 mi ,Variable,   3.5 mph ,Haze
8/11/2017,8:35 AM,   73.0 °F ,   63.0 °F ,71%,   29.90 in ,   6.0 mi ,NW,   5.8 mph ,Haze
8/11/2017,8:53 AM,   73.0 °F ,   63.0 °F ,71%,   29.89 in ,   6.0 mi ,WNW,   4.6 mph ,Haze
8/11/2017,9:53 AM,   77.0 °F ,   63.0 °F ,62%,   29.88 in ,   8.0 mi ,Variable,   6.9 mph ,Partly Cloudy
8/11/2017,10:53 AM,   77.0 °F ,   63.0 °F ,62%,   29.88 in ,   9.0 mi ,West,   5.8 mph ,Clear
8/11/2017,11:53 AM,   82.9 °F ,   63.0 °F ,51%,   29.87 in ,   10.0 mi ,WNW,   6.9 mph ,Clear
8/11/2017,12:53 PM,   82.0 °F ,   64.0 °F ,54%,   29.86 in ,   10.0 mi ,West,   11.5 mph ,Clear
8/11/2017,1:53 PM,   82.0 °F ,   64.0 °F ,54%,   29.85 in ,   10.0 mi ,West,   9.2 mph ,Clear
8/11/2017,2:53 PM,   82.0 °F ,   64.0 °F ,54%,   29.83 in ,   10.0 mi ,West,   11.5 mph ,Clear
8/11/2017,3:53 PM,   81.0 °F ,   63.0 °F ,54%,   29.83 in ,   10.0 mi ,WNW,   9.2 mph ,Clear
8/11/2017,4:53 PM,   79.0 °F ,   61.0 °F ,54%,   29.83 in ,   10.0 mi ,WNW,   11.5 mph ,Clear
8/11/2017,5:53 PM,   77.0 °F ,   62.1 °F ,60%,   29.82 in ,   10.0 mi ,WNW,   9.2 mph ,Clear
8/11/2017,6:53 PM,   73.9 °F ,   63.0 °F ,68%,   29.81 in ,   9.0 mi ,WNW,   8.1 mph ,Clear
8/11/2017,7:53 PM,   72.0 °F ,   62.1 °F ,71%,   29.82 in ,   10.0 mi ,WNW,   4.6 mph ,Partly Cloudy
8/11/2017,8:53 PM,   71.1 °F ,   63.0 °F ,75%,   29.83 in ,   10.0 mi ,NW,   4.6 mph ,Clear
8/11/2017,9:53 PM,   70.0 °F ,   64.0 °F ,81%,   29.85 in ,   8.0 mi ,NW,   4.6 mph ,Clear
8/11/2017,10:53 PM,   70.0 °F ,   64.0 °F ,81%,   29.85 in ,   8.0 mi ,WSW,   3.5 mph ,Clear
8/11/2017,11:50 PM,   69.8 °F ,   64.4 °F ,83%,   29.88 in ,   7.0 mi ,WSW,   3.5 mph ,Partly Cloudy
8/11/2017,11:53 PM,   69.1 °F ,   64.0 °F ,84%,   29.86 in ,   7.0 mi ,WSW,   3.5 mph ,Scattered Clouds
8/12/2017,12:05 AM,   69.1 °F ,   64.0 °F ,84%,   29.88 in ,   7.0 mi ,Calm,Calm,Mostly Cloudy
8/12/2017,12:41 AM,   69.1 °F ,   64.0 °F ,84%,   29.87 in ,   7.0 mi ,West,   3.5 mph ,Scattered Clouds
8/12/2017,12:53 AM,   69.1 °F ,   64.0 °F ,84%,   29.86 in ,   7.0 mi ,WSW,   4.6 mph ,Partly Cloudy
8/12/2017,1:15 AM,   69.1 °F ,   63.0 °F ,81%,   29.87 in ,   8.0 mi ,West,   4.6 mph ,Mostly Cloudy
8/12/2017,1:53 AM,   69.1 °F ,   64.0 °F ,84%,   29.86 in ,   6.0 mi ,NW,   4.6 mph ,Haze
8/12/2017,2:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.87 in ,   7.0 mi ,Calm,Calm,Overcast
8/12/2017,3:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.86 in ,   6.0 mi ,SSW,   4.6 mph ,Haze
8/12/2017,4:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.87 in ,   6.0 mi ,Calm,Calm,Haze
8/12/2017,5:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.87 in ,   6.0 mi ,WNW,   4.6 mph ,Haze
8/12/2017,6:53 AM,   69.1 °F ,   63.0 °F ,81%,   29.88 in ,   4.0 mi ,Calm,Calm,Haze
8/12/2017,7:53 AM,   70.0 °F ,   63.0 °F ,78%,   29.90 in ,   5.0 mi ,West,   3.5 mph ,Haze
8/12/2017,8:46 AM,   71.1 °F ,   63.0 °F ,75%,   29.92 in ,   5.0 mi ,Calm,Calm,Haze
8/12/2017,8:53 AM,   71.1 °F ,   63.0 °F ,75%,   29.91 in ,   5.0 mi ,Calm,Calm,Haze
8/12/2017,9:53 AM,   75.0 °F ,   63.0 °F ,66%,   29.91 in ,   7.0 mi ,Calm,Calm,Scattered Clouds
8/12/2017,10:53 AM,   78.1 °F ,   62.1 °F ,58%,   29.90 in ,   9.0 mi ,Variable,   4.6 mph ,Clear
8/12/2017,11:53 AM,   79.0 °F ,   62.1 °F ,56%,   29.90 in ,   10.0 mi ,West,   9.2 mph ,Clear
8/12/2017,12:53 PM,   79.0 °F ,   62.1 °F ,56%,   29.90 in ,   10.0 mi ,SW,   9.2 mph ,Clear
8/12/2017,1:53 PM,   80.1 °F ,   61.0 °F ,52%,   29.89 in ,   10.0 mi ,WSW,   10.4 mph ,Clear
8/12/2017,2:53 PM,   81.0 °F ,   62.1 °F ,52%,   29.87 in ,   10.0 mi ,SSW,   9.2 mph ,Clear
8/12/2017,3:53 PM,   77.0 °F ,   62.1 °F ,60%,   29.87 in ,   8.0 mi ,SW,   12.7 mph ,Clear
8/12/2017,4:53 PM,   75.0 °F ,   62.1 °F ,64%,   29.87 in ,   10.0 mi ,WSW,   9.2 mph ,Clear
8/12/2017,5:53 PM,   73.0 °F ,   61.0 °F ,66%,   29.87 in ,   8.0 mi ,West,   9.2 mph ,Partly Cloudy
8/12/2017,6:53 PM,   71.1 °F ,   61.0 °F ,70%,   29.88 in ,   8.0 mi ,SSW,   8.1 mph ,Partly Cloudy
8/12/2017,7:53 PM,   69.1 °F ,   60.1 °F ,73%,   29.89 in ,   9.0 mi ,SSE,   6.9 mph ,Mostly Cloudy
8/12/2017,8:53 PM,   68.0 °F ,   60.1 °F ,76%,   29.91 in ,   9.0 mi ,South,   5.8 mph ,Mostly Cloudy
8/12/2017,9:00 PM,   68.0 °F ,   61.0 °F ,78%,   29.93 in ,   9.0 mi ,South,   4.6 mph ,Clear
8/12/2017,9:30 PM,   68.0 °F ,   61.0 °F ,78%,   29.93 in ,   9.0 mi ,South,   4.6 mph ,Mostly Cloudy
8/12/2017,9:53 PM,   68.0 °F ,   61.0 °F ,78%,   29.92 in ,   8.0 mi ,South,   4.6 mph ,Overcast
8/12/2017,10:53 PM,   68.0 °F ,   61.0 °F ,78%,   29.93 in ,   8.0 mi ,Calm,Calm,Mostly Cloudy
8/12/2017,11:53 PM,   68.0 °F ,   61.0 °F ,78%,   29.93 in ,   8.0 mi ,Variable,   3.5 mph ,Overcast
8/13/2017,12:53 AM,   68.0 °F ,   61.0 °F ,78%,   29.92 in ,   7.0 mi ,Calm,Calm,Overcast
8/13/2017,1:53 AM,   68.0 °F ,   61.0 °F ,78%,   29.91 in ,   7.0 mi ,Calm,Calm,Overcast
8/13/2017,2:53 AM,   68.0 °F ,   61.0 °F ,78%,   29.91 in ,   7.0 mi ,SE,   3.5 mph ,Overcast
8/13/2017,3:53 AM,   68.0 °F ,   61.0 °F ,78%,   29.90 in ,   7.0 mi ,Calm,Calm,Overcast
8/13/2017,4:53 AM,   68.0 °F ,   61.0 °F ,78%,   29.90 in ,   7.0 mi ,Calm,Calm,Overcast
8/13/2017,5:53 AM,   68.0 °F ,   61.0 °F ,78%,   29.91 in ,   7.0 mi ,Calm,Calm,Overcast
8/13/2017,6:53 AM,   69.1 °F ,   61.0 °F ,75%,   29.93 in ,   6.0 mi ,Calm,Calm,Haze
8/13/2017,7:53 AM,   70.0 °F ,   61.0 °F ,73%,   29.94 in ,   6.0 mi ,Calm,Calm,Haze
8/13/2017,8:51 AM,   73.4 °F ,   60.8 °F ,65%,   29.95 in ,   6.0 mi ,North,   4.6 mph ,Light Rain
8/13/2017,8:53 AM,   73.0 °F ,   61.0 °F ,66%,   29.94 in ,   7.0 mi ,Variable,   4.6 mph ,Partly Cloudy
8/13/2017,9:53 AM,   77.0 °F ,   61.0 °F ,58%,   29.94 in ,   7.0 mi ,Variable,   3.5 mph ,Clear
8/13/2017,10:53 AM,   79.0 °F ,   61.0 °F ,54%,   29.94 in ,   7.0 mi ,Variable,   4.6 mph ,Clear
8/13/2017,11:53 AM,   80.1 °F ,   62.1 °F ,54%,   29.94 in ,   7.0 mi ,WSW,   9.2 mph ,Clear
8/13/2017,12:53 PM,   80.1 °F ,   62.1 °F ,54%,   29.93 in ,   8.0 mi ,WSW,   10.4 mph ,Clear
8/13/2017,1:53 PM,   81.0 °F ,   61.0 °F ,50%,   29.91 in ,   9.0 mi ,SW,   6.9 mph ,Clear
8/13/2017,2:53 PM,   80.1 °F ,   61.0 °F ,52%,   29.90 in ,   10.0 mi ,SW,   9.2 mph ,Clear
8/13/2017,3:53 PM,   78.1 °F ,   61.0 °F ,56%,   29.90 in ,   10.0 mi ,WSW,   8.1 mph ,Clear
8/13/2017,4:53 PM,   77.0 °F ,   61.0 °F ,58%,   29.88 in ,   10.0 mi ,WSW,   6.9 mph ,Clear
8/13/2017,5:53 PM,   75.9 °F ,   61.0 °F ,60%,   29.87 in ,   10.0 mi ,SW,   6.9 mph ,Clear
8/13/2017,6:53 PM,   72.0 °F ,   62.1 °F ,71%,   29.88 in ,   10.0 mi ,West,   8.1 mph ,Clear
8/13/2017,7:53 PM,   69.1 °F ,   61.0 °F ,75%,   29.89 in ,   8.0 mi ,SW,   5.8 mph ,Partly Cloudy
8/13/2017,8:53 PM,   68.0 °F ,   61.0 °F ,78%,   29.90 in ,   8.0 mi ,WSW,   5.8 mph ,Partly Cloudy
8/13/2017,9:25 PM,   68.0 °F ,   61.0 °F ,78%,   29.92 in ,   8.0 mi ,West,   3.5 mph ,Mostly Cloudy
8/13/2017,9:53 PM,   66.9 °F ,   61.0 °F ,81%,   29.92 in ,   7.0 mi ,WSW,   3.5 mph ,Overcast
8/13/2017,10:53 PM,   68.0 °F ,   61.0 °F ,78%,   29.92 in ,   8.0 mi ,SE,   4.6 mph ,Overcast
8/13/2017,11:36 PM,   68.0 °F ,   61.0 °F ,78%,   29.93 in ,   7.0 mi ,South,   4.6 mph ,Overcast
8/13/2017,11:53 PM,   68.0 °F ,   61.0 °F ,78%,   29.92 in ,   7.0 mi ,Calm,Calm,Overcast
8/14/2017,12:53 AM,   68.0 °F ,   61.0 °F ,78%,   29.91 in ,   7.0 mi ,South,   5.8 mph ,Overcast
8/14/2017,1:21 AM,   68.0 °F ,   61.0 °F ,78%,   29.92 in ,   7.0 mi ,South,   5.8 mph ,Overcast
8/14/2017,1:53 AM,   66.9 °F ,   61.0 °F ,81%,   29.91 in ,   7.0 mi ,Variable,   5.8 mph ,Overcast
8/14/2017,2:46 AM,   66.9 °F ,   60.1 °F ,79%,   29.91 in ,   8.0 mi ,SE,   5.8 mph ,Overcast
8/14/2017,2:53 AM,   66.9 °F ,   60.1 °F ,79%,   29.91 in ,   8.0 mi ,South,   5.8 mph ,Overcast
8/14/2017,3:53 AM,   66.9 °F ,   59.0 °F ,76%,   29.90 in ,   8.0 mi ,SSW,   5.8 mph ,Overcast
8/14/2017,4:53 AM,   66.9 °F ,   59.0 °F ,76%,   29.90 in ,   8.0 mi ,Variable,   5.8 mph ,Overcast
8/14/2017,5:53 AM,   66.9 °F ,   59.0 °F ,76%,   29.90 in ,   8.0 mi ,Calm,Calm,Overcast
8/14/2017,6:53 AM,   68.0 °F ,   59.0 °F ,73%,   29.91 in ,   8.0 mi ,Calm,Calm,Overcast
8/14/2017,7:53 AM,   68.0 °F ,   59.0 °F ,73%,   29.91 in ,   7.0 mi ,SSW,   5.8 mph ,Mostly Cloudy
8/14/2017,8:53 AM,   70.0 °F ,   59.0 °F ,68%,   29.92 in ,   8.0 mi ,South,   3.5 mph ,Partly Cloudy
8/14/2017,9:53 AM,   73.9 °F ,   59.0 °F ,59%,   29.93 in ,   9.0 mi ,Variable,   3.5 mph ,Clear
8/14/2017,10:53 AM,   75.0 °F ,   59.0 °F ,57%,   29.93 in ,   10.0 mi ,SW,   6.9 mph ,Clear
8/14/2017,11:53 AM,   75.9 °F ,   59.0 °F ,56%,   29.92 in ,   10.0 mi ,West,   4.6 mph ,Clear
8/14/2017,12:53 PM,   79.0 °F ,   59.0 °F ,50%,   29.90 in ,   10.0 mi ,SW,   9.2 mph ,Clear
8/14/2017,1:53 PM,   77.0 °F ,   60.1 °F ,56%,   29.89 in ,   10.0 mi ,WSW,   8.1 mph ,Clear
8/14/2017,2:53 PM,   77.0 °F ,   60.1 °F ,56%,   29.88 in ,   10.0 mi ,WSW,   11.5 mph ,Clear
8/14/2017,3:53 PM,   75.0 °F ,   60.1 °F ,60%,   29.87 in ,   10.0 mi ,WSW,   10.4 mph ,Clear
8/14/2017,4:53 PM,   73.0 °F ,   60.1 °F ,64%,   29.87 in ,   10.0 mi ,WSW,   10.4 mph ,Partly Cloudy
8/14/2017,5:53 PM,   71.1 °F ,   59.0 °F ,66%,   29.87 in ,   10.0 mi ,WSW,   6.9 mph ,Scattered Clouds
8/14/2017,6:53 PM,   69.1 °F ,   59.0 °F ,70%,   29.88 in ,   10.0 mi ,WSW,   9.2 mph ,Mostly Cloudy
8/14/2017,7:02 PM,   69.1 °F ,   60.1 °F ,73%,   29.89 in ,   10.0 mi ,West,   8.1 mph ,Mostly Cloudy
8/14/2017,7:53 PM,   68.0 °F ,   59.0 °F ,73%,   29.88 in ,   10.0 mi ,West,   5.8 mph ,Mostly Cloudy
8/14/2017,8:53 PM,   68.0 °F ,   59.0 °F ,73%,   29.88 in ,   10.0 mi ,SW,   3.5 mph ,Scattered Clouds
8/14/2017,9:53 PM,   66.9 °F ,   59.0 °F ,76%,   29.90 in ,   10.0 mi ,WSW,   5.8 mph ,Scattered Clouds
8/14/2017,10:00 PM,   66.9 °F ,   59.0 °F ,76%,   29.91 in ,   10.0 mi ,West,   5.8 mph ,Mostly Cloudy
8/14/2017,10:53 PM,   66.9 °F ,   59.0 °F ,76%,   29.90 in ,   10.0 mi ,WSW,   5.8 mph ,Overcast
8/14/2017,11:53 PM,   66.9 °F ,   59.0 °F ,76%,   29.90 in ,   10.0 mi ,SW,   3.5 mph ,Overcast
8/15/2017,12:53 AM,   66.9 °F ,   57.9 °F ,73%,   29.90 in ,   10.0 mi ,Variable,   4.6 mph ,Overcast
8/15/2017,1:33 AM,   66.9 °F ,   57.9 °F ,73%,   29.91 in ,   10.0 mi ,SSE,   5.8 mph ,Overcast
8/15/2017,1:53 AM,   66.9 °F ,   57.9 °F ,73%,   29.89 in ,   10.0 mi ,SSW,   3.5 mph ,Overcast
8/15/2017,2:13 AM,   66.0 °F ,   57.9 °F ,75%,   29.90 in ,   10.0 mi ,South,   3.5 mph ,Overcast
